"scenario","region","subRegion","sources","x","xLabel","vintage","units","value","aggregate","ghg","sector","classPalette1","classPalette2","origScen","origQuery","origValue","origUnits","origX","class2","class1","classLabel1","classLabel2","param"
"rcpGlobalCumEmissions","Global","Global","sources",2056,"year","vint_2056","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2056,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2057,"year","vint_2057","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2057,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2058,"year","vint_2058","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2058,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2059,"year","vint_2059","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2059,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2060,"year","vint_2060","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2060,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2061,"year","vint_2061","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2061,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2062,"year","vint_2062","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2062,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2063,"year","vint_2063","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2063,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2064,"year","vint_2064","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2064,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2065,"year","vint_2065","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2065,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2066,"year","vint_2066","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2066,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2067,"year","vint_2067","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2067,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2068,"year","vint_2068","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2068,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2069,"year","vint_2069","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2069,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2070,"year","vint_2070","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2070,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2071,"year","vint_2071","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2071,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2072,"year","vint_2072","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2072,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2073,"year","vint_2073","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2073,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2074,"year","vint_2074","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2074,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2075,"year","vint_2075","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2075,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2076,"year","vint_2076","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2076,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2077,"year","vint_2077","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2077,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2078,"year","vint_2078","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2078,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2079,"year","vint_2079","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2079,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2080,"year","vint_2080","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2080,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2081,"year","vint_2081","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2081,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2082,"year","vint_2082","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2082,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2083,"year","vint_2083","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2083,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2084,"year","vint_2084","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2084,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2085,"year","vint_2085","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2085,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2086,"year","vint_2086","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2086,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2087,"year","vint_2087","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2087,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2088,"year","vint_2088","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2088,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2089,"year","vint_2089","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2089,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2090,"year","vint_2090","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2090,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2091,"year","vint_2091","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2091,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2092,"year","vint_2092","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2092,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2093,"year","vint_2093","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2093,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2094,"year","vint_2094","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2094,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2095,"year","vint_2095","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2095,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2096,"year","vint_2096","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2096,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2097,"year","vint_2097","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2097,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2098,"year","vint_2098","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2098,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2099,"year","vint_2099","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2099,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2100,"year","vint_2100","CO2 (GTC)",1910,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1910,"CO2 (GTC)",2100,"max","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",1975,"year","vint_1975","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",1975,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",1990,"year","vint_1990","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",1990,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2005,"year","vint_2005","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2005,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2010,"year","vint_2010","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2010,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2011,"year","vint_2011","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2011,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2012,"year","vint_2012","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2012,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2013,"year","vint_2013","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2013,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2014,"year","vint_2014","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2014,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2015,"year","vint_2015","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2015,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2016,"year","vint_2016","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2016,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2017,"year","vint_2017","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2017,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2018,"year","vint_2018","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2018,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2019,"year","vint_2019","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2019,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2020,"year","vint_2020","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2020,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2021,"year","vint_2021","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2021,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2022,"year","vint_2022","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2022,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2023,"year","vint_2023","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2023,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2024,"year","vint_2024","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2024,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2025,"year","vint_2025","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2025,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2026,"year","vint_2026","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2026,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2027,"year","vint_2027","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2027,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2028,"year","vint_2028","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2028,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2029,"year","vint_2029","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2029,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2030,"year","vint_2030","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2030,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2031,"year","vint_2031","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2031,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2032,"year","vint_2032","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2032,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2033,"year","vint_2033","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2033,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2034,"year","vint_2034","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2034,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2035,"year","vint_2035","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2035,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2036,"year","vint_2036","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2036,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2037,"year","vint_2037","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2037,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2038,"year","vint_2038","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2038,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2039,"year","vint_2039","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2039,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2040,"year","vint_2040","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2040,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2041,"year","vint_2041","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2041,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2042,"year","vint_2042","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2042,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2043,"year","vint_2043","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2043,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2044,"year","vint_2044","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2044,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2045,"year","vint_2045","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2045,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2046,"year","vint_2046","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2046,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2047,"year","vint_2047","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2047,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2048,"year","vint_2048","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2048,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2049,"year","vint_2049","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2049,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2050,"year","vint_2050","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2050,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
"rcpGlobalCumEmissions","Global","Global","sources",2051,"year","vint_2051","CO2 (GTC)",1415,"sum",NA,NA,"pal_hot","pal_hot","rcpGlobalCumEmissions","CO2 emissions by sector",1415,"CO2 (GTC)",2051,"min","rcp8.5","rcp","minmax","emissCO2CumGlobal2010to2100RCP"
